output
MISS tr0
MISS tr1
MISS tr2
MISS tr3
MISS tr4
MISS tr5
MISS tr6
MISS tr7
HIT tr8 w/ (lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) $0)) ; log prior = -3.216175 ; log likelihood = 0.000000
MISS tr9
MISS tr10
MISS tr11
MISS tr12
MISS tr13
MISS tr14
MISS tr15
MISS tr16
MISS tr17
MISS tr18
MISS tr19
MISS tr20
MISS tr21
MISS tr22
MISS tr23
MISS tr24
MISS tr25
MISS tr26
MISS tr27
MISS tr28
MISS tr29
MISS tr30
MISS tr31
MISS tr32
MISS tr33
MISS tr34
MISS tr35
MISS tr36
MISS tr37
MISS tr38
MISS tr39
MISS tr40
MISS tr41
MISS tr42
MISS tr43
MISS tr44
HIT tr45 w/ (lambda (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_mult $0 mathDomain_4) mathDomain_4))) (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) (mathDomain_swap $0 mathDomain_1))))) (#(lambda (#(lambda (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_mult $0 mathDomain_4) mathDomain_4))) (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) (#(lambda (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_dist $0 mathDomain_1))) (mathDomain_rrotate (mathDomain_sub $0 mathDomain_5) mathDomain_1))) $0)))) (mathDomain_swap (#(lambda (#(lambda (mathDomain_simplify $0 mathDomain_0)) (mathDomain_swap $0 mathDomain_0))) $0) mathDomain_1))) $0))) ; log prior = -8.893248 ; log likelihood = 0.000000
MISS tr46
MISS tr47
MISS tr48
MISS tr49
MISS tr50
MISS tr51
MISS tr52
MISS tr53
MISS tr54
MISS tr55
MISS tr56
MISS tr57
MISS tr58
MISS tr59
MISS tr60
MISS tr61
MISS tr62
MISS tr63
MISS tr64
MISS tr65
MISS tr66
MISS tr67
MISS tr68
MISS tr69
MISS tr70
